0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
13844,7980,12540,11770,10699,10599,4441,8178,13199,15498,5408,7618,7245,6524,8285,12249,8982,14997,10317,11098
13844,7980,12540,11770,10699,10599,4441,8178,13199,15498,7618,13217,7245,5408,11271,9725,8285,11098,8982,15038
13844,7980,11770,10699,12540,10599,4441,13217,11271,9725,15038,11481,15404,9487,11486,11096,14662,11978,11713,12159
13844,7980,11770,10699,12540,10599,13217,4441,11271,9725,15038,11481,15404,9487,11486,11096,14662,11978,11713,12159
13844,7980,11770,10699,12540,10599,4441,8178,13199,15498,7618,7245,8285,11098,8982,5408,14997,10500,12249,6524
13844,7980,11770,10699,12540,10599,4441,8178,13199,15498,13217,11271,9725,15038,11481,7618,11098,7245,15404,8285
13844,7980,12540,11770,10699,10599,4441,8178,13199,15498,13217,11271,9725,15038,7618,11481,7245,5408,9022,8285
13844,7980,12540,11770,10699,10599,4441,13217,11271,9725,9022,15038,8178,8326,11481,13199,15498,15404,9487,11486
13844,7980,11770,10699,12540,10599,13217,11271,9725,4441,15038,11481,15404,9022,9487,8326,11486,11096,14662,11978
13844,7980,11770,10699,12540,10599,4441,8178,13199,15498,7618,11098,7245,8285,8982,14997,10500,5408,12249,6524
13844,7980,11770,10699,12540,10599,4441,13217,11271,9725,15038,11481,15404,9487,11486,11096,14662,11978,11713,12159
13844,7980,11770,10699,12540,10599,13217,4441,11271,9725,15038,11481,15404,9487,11486,11096,14662,11978,11713,12159
13844,7980,12540,11770,10699,10599,4441,8178,13199,15498,13217,11271,9725,15038,11481,9022,8326,15404,7618,9487
13844,7980,12540,11770,10699,10599,4441,8178,13199,15498,13217,7618,7245,11271,9725,5408,8285,11098,15038,8982
13844,7980,11770,10699,12540,10599,13217,11271,9725,4441,15038,11481,15404,9487,11486,11096,14662,11978,11713,12159
13844,7980,11770,10699,12540,10599,4441,13217,11271,9725,15038,11481,15404,9487,11486,9022,11096,14662,11978,11713
13844,7980,12540,11770,10699,10599,4441,8178,13199,15498,13217,11271,9725,15038,11481,9022,8326,15404,7618,9487
13844,7980,12540,11770,10699,10599,4441,8178,13199,15498,7618,7245,5408,8285,8982,11098,14997,13217,10500,6524
13844,7980,11770,10699,12540,10599,4441,8178,13199,15498,13217,11271,9725,15038,11481,15404,9487,7618,14662,11978
13844,7980,12540,11770,10699,10599,4441,8178,13199,15498,13217,11271,9725,7618,15038,7245,9022,5408,11481,8285
13844,7980,12540,11770,10699,10599,4441,8178,13199,15498,7618,7245,13217,5408,8285,11098,11271,8982,9725,14997
13844,7980,11770,10699,12540,10599,4441,8178,13199,15498,7618,7245,11098,8285,8982,5408,14997,10500,12249,6524
13844,7980,11770,10699,12540,10599,13217,11271,9725,4441,15038,11481,15404,9487,11486,11096,14662,11978,11713,12159
13844,7980,12540,11770,10699,10599,4441,8178,13199,15498,7618,7245,5408,8285,8982,11098,14997,10500,6524,12249
13844,7980,11770,10699,12540,10599,4441,8178,13199,15498,7618,7245,8285,11098,8982,5408,14997,10500,12249,6524
13844,7980,11770,10699,12540,10599,13217,11271,9725,4441,15038,11481,15404,9487,11486,11096,14662,11978,11713,12159
13844,7980,12540,11770,10699,10599,4441,8178,13199,15498,13217,11271,9725,15038,11481,7618,15404,7245,9487,8285
13844,7980,12540,11770,10699,10599,4441,8178,13199,15498,13217,11271,9725,15038,11481,9022,7618,15404,8326,7245
13844,7980,12540,11770,10699,10599,4441,8178,13199,15498,7618,13217,7245,5408,11271,9725,8285,15038,8982,11098
13844,7980,12540,11770,10699,10599,4441,8178,13199,15498,13217,11271,9725,15038,7618,11481,7245,9022,5408,15404
13844,7980,12540,11770,10699,10599,4441,8178,13199,15498,5408,7618,7245,8285,8982,6524,12249,11098,14997,10317
13844,7980,11770,10699,12540,10599,13217,11271,9725,15038,11481,15404,4441,9487,11486,14662,11096,11978,11713,12159
13844,7980,11770,10699,12540,10599,4441,8178,13199,15498,7618,7245,11098,8285,8982,14997,5408,10500,13217,11271
13844,7980,11770,10699,12540,10599,4441,8178,13199,15498,7618,11098,7245,8285,8982,14997,10500,5408,12249,6524
13844,7980,12540,11770,10699,10599,4441,8178,13199,15498,7618,7245,8285,5408,13217,11098,8982,11271,9725,14997
13844,7980,11770,10699,12540,10599,4441,13217,11271,9725,15038,11481,15404,8178,9487,11486,14662,11096,11978,11713
13844,7980,11770,10699,12540,10599,4441,8178,13199,15498,13217,11271,9725,15038,11481,15404,7618,9487,14662,7245
13844,7980,11770,10699,12540,10599,4441,8178,13199,15498,7618,7245,11098,8285,8982,14997,5408,13217,10500,11271
13844,7980,12540,11770,10699,10599,4441,8178,13199,15498,13217,11271,9725,15038,11481,9022,15404,7618,8326,9487
13844,7980,11770,10699,12540,10599,4441,8178,13199,15498,7618,7245,8285,11098,8982,5408,14997,10500,12249,6524
13844,7980,11770,10699,12540,10599,4441,8178,13199,15498,13217,11271,9725,15038,11481,15404,9487,14662,11978,11486
13844,7980,11770,10699,12540,10599,4441,8178,13199,15498,7618,11098,7245,8285,8982,14997,10500,5408,12249,6524
13844,7980,12540,11770,10699,10599,4441,13217,8178,11271,9725,13199,15498,15038,11481,15404,9022,9487,11486,11096
13844,7980,11770,10699,12540,10599,4441,8178,13199,15498,7618,7245,11098,8285,8982,14997,5408,13217,10500,11271
13844,7980,12540,11770,10699,10599,4441,8178,13199,15498,13217,11271,9725,15038,9022,11481,8326,15404,9487,7618
13844,7980,12540,11770,10699,10599,4441,8178,13199,15498,7618,7245,5408,8285,13217,8982,11098,14997,11271,9725
13844,7980,11770,10699,12540,10599,4441,13217,11271,9725,15038,11481,15404,9487,9022,11486,11096,14662,11978,8326
13844,7980,11770,10699,12540,10599,13217,11271,9725,4441,15038,11481,15404,9487,11486,11096,14662,11978,11713,12159
13844,7980,11770,10699,12540,10599,4441,8178,13199,15498,7618,7245,11098,8285,8982,14997,5408,10500,13217,12249
13844,7980,11770,10699,12540,10599,4441,8178,13199,15498,13217,11271,9725,15038,11481,7618,7245,15404,8285,11098
13844,7980,11770,10699,12540,13217,10599,11271,9725,15038,11481,15404,9487,11486,14662,11096,11978,11713,4441,12159
13844,7980,12540,11770,10699,10599,4441,13217,11271,9725,15038,11481,8178,9022,15404,8326,13199,9487,15498,11486
13844,7980,11770,10699,12540,10599,13217,4441,11271,9725,15038,11481,15404,9487,11486,14662,11096,11978,11713,12159
13844,7980,11770,10699,12540,10599,4441,13217,11271,9725,15038,11481,15404,8178,9487,11486,11096,14662,11978,11713
13844,7980,12540,11770,10699,10599,4441,8178,13199,15498,13217,11271,9725,9022,15038,7618,11481,8326,7245,5408
13844,7980,12540,11770,10699,10599,13217,4441,11271,9725,15038,9022,11481,8326,15404,9487,11486,11096,14662,11978
13844,7980,11770,10699,12540,10599,13217,11271,9725,4441,15038,11481,15404,9487,11486,11096,14662,11978,11713,12159
13844,7980,11770,10699,12540,10599,13217,11271,9725,15038,11481,4441,15404,9487,14662,11486,11978,11713,11096,12159
13844,7980,12540,11770,10699,10599,4441,13217,8178,11271,9725,13199,15498,15038,11481,15404,9487,9022,11486,11096
13844,7980,11770,10699,12540,10599,4441,13217,11271,9725,15038,11481,15404,9487,11486,11096,14662,11978,11713,9022
13844,7980,11770,10699,12540,10599,4441,8178,13199,15498,7618,7245,11098,8285,8982,13217,14997,5408,11271,9725
13844,7980,11770,10699,12540,10599,4441,8178,13199,15498,13217,11271,9725,15038,7618,11481,7245,8285,11098,15404
13844,7980,12540,11770,10699,10599,4441,8178,13199,15498,13217,11271,9725,15038,9022,11481,8326,15404,7618,9487
13844,7980,12540,11770,10699,10599,4441,8178,13199,15498,7618,7245,5408,8285,11098,8982,13217,14997,11271,9725
13844,7980,11770,10699,12540,10599,13217,4441,11271,9725,15038,11481,15404,9487,11486,14662,11096,11978,11713,12159
13844,7980,11770,10699,12540,10599,4441,8178,13199,15498,7618,7245,8285,11098,8982,5408,14997,10500,12249,6524
13844,7980,11770,10699,12540,10599,13217,11271,9725,4441,15038,11481,15404,9022,9487,11486,11096,8326,14662,11978
13844,7980,12540,11770,10699,10599,4441,8178,13199,15498,7618,13217,7245,11271,9725,5408,8285,15038,11098,8982
13844,7980,11770,10699,12540,10599,4441,13217,11271,9725,15038,11481,15404,9487,11486,11096,14662,11978,11713,8178
15369,13607,12200,15368,7700,7578,9315,9885,14656,14109,11220,10295,8805,12515,7877,12499,8697,10358,12431,12267
13844,7980,12540,11770,10699,10599,4441,8178,9022,13217,13199,15498,11271,9725,8326,15038,11481,15404,7830,14736
13844,7980,12540,11770,10699,10599,4441,13217,11271,9725,15038,11481,9022,15404,8178,8326,9487,11486,11096,13199
13844,7980,11770,10699,12540,10599,4441,8178,13199,15498,13217,11271,9725,15038,11481,7618,7245,15404,11098,8285
13844,7980,11770,10699,12540,10599,4441,8178,13199,15498,7618,11098,7245,8285,8982,14997,10500,5408,13217,12249
13844,7980,12540,11770,10699,10599,4441,8178,13199,15498,13217,11271,9725,15038,11481,7618,15404,7245,9487,11486
13844,7980,12540,11770,10699,10599,4441,8178,13199,15498,13217,11271,9725,15038,9022,11481,8326,15404,9487,7618
13844,7980,12540,11770,10699,10599,4441,8178,13199,15498,13217,11271,9725,9022,15038,8326,11481,15404,7618,9487
13844,7980,11770,10699,12540,13217,9022,10599,11271,9725,8326,15038,11481,15404,7830,14736,9487,8600,11486,11096
13844,7980,12540,11770,10699,10599,4441,8178,13199,15498,5408,7618,7245,8285,8982,6524,12249,11098,14997,10317
13844,7980,12540,11770,10699,10599,4441,13217,8178,9022,11271,9725,13199,15498,15038,8326,11481,15404,9487,7830
13844,7980,12540,11770,10699,10599,4441,8178,13199,15498,7618,7245,5408,8285,8982,11098,14997,13217,10500,6524
13844,7980,11770,10699,12540,10599,13217,11271,9725,15038,11481,4441,15404,9487,11486,14662,11978,11096,11713,12159
13844,7980,11770,10699,12540,10599,13217,11271,9725,15038,4441,11481,15404,9487,14662,11978,11713,11486,11096,12159
13844,7980,12540,11770,10699,10599,4441,8178,13199,15498,13217,7618,11271,7245,9725,5408,8285,15038,11098,8982
13844,7980,11770,10699,12540,10599,13217,11271,9725,4441,15038,11481,15404,9487,9022,11486,11096,14662,8326,11978
13844,7980,11770,10699,12540,10599,4441,8178,13199,15498,7618,11098,7245,8285,8982,14997,5408,10500,13217,11271
13844,7980,12540,11770,10699,10599,4441,13217,11271,9725,15038,9022,11481,8178,8326,15404,13199,15498,9487,11486
13844,7980,12540,11770,10699,10599,4441,8178,13199,15498,13217,11271,9725,15038,9022,11481,8326,15404,7618,9487
13844,7980,11770,10699,12540,10599,4441,8178,13199,15498,7618,11098,7245,8285,8982,14997,10500,5408,13217,11271
13844,7980,12540,11770,10699,10599,4441,13217,11271,9725,15038,8178,11481,13199,15498,15404,9022,9487,8326,11486
13844,7980,12540,11770,10699,10599,4441,8178,13199,15498,13217,7618,11271,9725,7245,5408,15038,8285,11481,8982
13844,7980,11770,10699,12540,10599,13217,11271,9725,4441,15038,11481,15404,9487,11486,11096,14662,11978,11713,12159
13844,7980,12540,11770,10699,10599,4441,8178,13199,15498,13217,11271,9725,15038,11481,7618,15404,7245,9487,8285
13844,7980,12540,11770,10699,10599,4441,8178,13199,15498,13217,11271,9725,7618,7245,15038,11481,8285,5408,11098
13844,7980,12540,11770,10699,10599,4441,8178,13199,15498,13217,11271,9725,7618,7245,15038,11481,5408,8285,11098
13844,7980,11770,10699,12540,10599,4441,8178,13199,15498,7618,11098,7245,8285,8982,14997,5408,10500,13217,11271
13844,7980,12540,11770,10699,10599,4441,8178,13199,15498,7618,13217,7245,5408,11271,9725,8285,8982,15038,11098
13844,7980,11770,10699,12540,10599,4441,8178,13199,15498,13217,11271,9725,15038,11481,15404,7618,9487,7245,14662
13844,7980,12540,11770,10699,10599,4441,8178,13199,15498,13217,7618,11271,9725,7245,5408,15038,8285,11481,11098
13844,7980,11770,10699,12540,10599,4441,13217,11271,9725,15038,11481,15404,9487,11486,11096,14662,11978,11713,12159
13844,7980,12540,11770,10699,10599,4441,8178,13199,15498,13217,11271,9725,15038,7618,11481,7245,5408,8285,11098
13844,7980,11770,10699,12540,10599,4441,13217,11271,9725,15038,11481,15404,9487,11486,11096,14662,11978,11713,12159
13844,7980,12540,11770,10699,10599,4441,8178,13199,15498,13217,11271,9725,15038,11481,15404,7618,9487,11486,14662
13844,7980,11770,10699,12540,10599,13217,11271,9725,4441,15038,11481,15404,9487,11486,11096,14662,11978,9022,11713
13844,7980,11770,10699,12540,10599,4441,13217,11271,9725,15038,8178,11481,13199,15498,15404,9487,14662,11486,11978
13844,7980,12540,11770,10699,10599,4441,8178,13199,15498,13217,11271,9725,15038,11481,15404,7618,9487,11486,14662
13844,7980,12540,11770,10699,10599,4441,8178,13199,15498,13217,11271,9725,15038,11481,7618,15404,7245,9487,11486
13844,7980,12540,11770,10699,10599,4441,8178,13199,15498,7618,7245,13217,5408,8285,11271,11098,8982,9725,14997
13844,7980,12540,11770,10699,10599,4441,13217,11271,9725,15038,9022,11481,8326,15404,9487,8178,11486,11096,14662
13844,7980,11770,10699,12540,10599,13217,11271,9725,15038,11481,4441,15404,9487,11486,9022,11096,14662,11978,11713
13844,7980,12540,11770,10699,10599,4441,8178,13199,15498,13217,11271,9725,15038,11481,9022,15404,7618,9487,8326
13844,7980,11770,10699,12540,10599,13217,11271,4441,9725,15038,11481,15404,9487,11486,11096,14662,11978,11713,12159
13844,7980,12540,11770,10699,10599,4441,8178,13199,15498,13217,7618,11271,9725,7245,5408,8285,15038,11098,8982
13844,7980,11770,10699,12540,10599,4441,13217,11271,9725,15038,11481,15404,9487,11486,11096,14662,11978,11713,12159
13844,7980,11770,10699,12540,10599,13217,11271,9725,15038,4441,11481,15404,9487,11486,14662,11978,11096,11713,12159
13844,7980,11770,10699,12540,10599,4441,8178,13199,15498,7618,11098,7245,8285,8982,14997,10500,5408,13217,12249
13844,7980,12540,11770,10699,10599,4441,8178,13199,15498,13217,11271,9725,15038,11481,7618,15404,9022,7245,9487
13844,7980,11770,10699,12540,10599,4441,8178,13199,15498,7618,11098,7245,8285,8982,14997,10500,5408,13217,12249
13844,7980,11770,10699,12540,10599,4441,8178,13199,15498,7618,11098,7245,8285,8982,14997,5408,10500,12249,6524
13844,7980,11770,10699,12540,10599,4441,8178,13199,15498,7618,7245,11098,8285,8982,14997,5408,10500,12249,6524
13844,7980,11770,10699,12540,10599,4441,8178,13217,13199,15498,11271,9725,15038,11481,15404,9487,14662,11486,11978
13844,7980,11770,10699,12540,10599,13217,4441,11271,9725,15038,11481,15404,9487,11486,11096,14662,11978,11713,12159
13844,7980,12540,11770,10699,10599,4441,13217,11271,9725,15038,8178,11481,13199,15498,15404,9022,9487,8326,11486
13844,7980,11770,10699,12540,10599,13217,11271,9725,15038,11481,4441,15404,9487,11486,14662,11096,11978,11713,12159
13844,7980,11770,10699,12540,13217,11271,9725,9022,15038,8326,11481,10599,15404,9487,11486,11096,7830,14736,14662
13844,7980,12540,11770,10699,10599,9022,8326,13217,4441,11271,9725,15038,11481,7830,14736,8600,15404,9487,12106
13844,7980,11770,10699,12540,10599,4441,8178,13199,15498,7618,7245,11098,8285,8982,14997,5408,10500,12249,6524
13844,7980,11770,10699,12540,10599,4441,8178,13199,15498,7618,11098,7245,8285,8982,14997,5408,10500,13217,11271
13844,7980,11770,10699,12540,10599,4441,8178,13199,15498,7618,7245,11098,8285,8982,14997,5408,13217,10500,11271
13844,7980,11770,10699,12540,10599,4441,8178,13199,15498,7618,7245,11098,8285,8982,5408,14997,10500,12249,6524
13844,7980,12540,11770,10699,10599,4441,13217,11271,9725,9022,15038,8326,11481,15404,9487,11486,7830,11096,8178
15369,13607,12200,15368,7700,7578,9315,9885,14109,14656,11220,10295,8805,12515,7877,12499,8697,10358,12431,12267
13844,7980,11770,12540,10699,10599,4441,8178,13199,15498,13217,11271,9725,15038,11481,7618,15404,7245,9487,14662
13844,7980,11770,10699,12540,10599,4441,8178,13199,15498,7618,11098,7245,8285,8982,14997,5408,10500,12249,6524
13844,7980,11770,10699,12540,10599,4441,8178,13199,15498,13217,11271,9725,15038,11481,15404,9487,14662,11978,11486
13844,7980,12540,11770,10699,10599,4441,8178,13199,15498,13217,11271,9725,15038,11481,7618,7245,15404,8285,5408
13844,7980,12540,11770,10699,10599,4441,8178,13199,15498,13217,11271,9725,15038,11481,15404,7618,9487,11486,14662
13844,7980,11770,10699,12540,10599,4441,13217,11271,9725,15038,11481,15404,9487,11486,11096,14662,11978,11713,9022
13844,7980,11770,10699,12540,10599,13217,11271,9725,15038,11481,4441,15404,9487,11486,11096,14662,11978,11713,12159
13844,7980,12540,11770,10699,10599,4441,8178,13199,15498,13217,11271,9725,15038,7618,11481,7245,8285,15404,5408
13844,7980,11770,10699,12540,10599,4441,13217,11271,9725,15038,11481,15404,9487,14662,11978,8178,11713,11486,11096
13844,7980,12540,11770,10699,10599,9022,8326,13217,11271,9725,4441,15038,7830,11481,14736,8600,15404,12106,9487
13844,7980,12540,11770,10699,10599,4441,8178,13199,15498,13217,7618,11271,9725,7245,8285,15038,5408,11098,8982
13844,7980,11770,10699,12540,10599,13217,11271,9725,15038,11481,4441,15404,9487,11486,11096,14662,11978,11713,12159
13844,7980,11770,10699,12540,10599,4441,8178,13199,15498,7618,7245,11098,8285,8982,5408,14997,10500,13217,11271
13844,7980,11770,10699,12540,13217,11271,9725,10599,15038,11481,9022,15404,8326,9487,11486,11096,14662,11978,11713
13844,7980,11770,10699,12540,10599,4441,8178,13199,15498,13217,11271,9725,15038,11481,15404,9487,7618,14662,11486
13844,7980,12540,11770,10699,10599,4441,13217,11271,9725,8178,15038,11481,13199,15498,15404,9022,9487,8326,11486
13844,7980,12540,11770,10699,10599,4441,8178,13199,15498,13217,11271,9725,15038,11481,9022,7618,15404,8326,7245
13844,7980,11770,10699,12540,10599,13217,11271,9725,15038,11481,4441,15404,9487,11486,14662,11096,11978,11713,12159
13844,7980,12540,11770,10699,10599,9022,4441,8326,7700,9885,11220,15369,8805,13607,7877,12499,12200,15368,10358
13844,7980,12540,11770,10699,10599,4441,8178,13199,15498,13217,11271,9725,7618,7245,15038,11481,5408,8285,11098
13844,7980,11770,10699,12540,10599,4441,8178,13199,15498,7618,11098,7245,8285,8982,14997,5408,10500,12249,6524
13844,7700,15369,7980,13607,12200,15368,9885,11220,8805,7877,12499,9022,10358,12267,11396,7578,4438,9315,4686
13844,7980,12540,11770,10699,10599,4441,8178,13199,15498,7618,7245,5408,8285,8982,11098,14997,10500,13217,6524
13844,7980,11770,10699,12540,10599,13217,11271,9725,15038,4441,11481,15404,9487,11486,14662,11096,11978,11713,12159
13844,7980,11770,10699,12540,10599,4441,8178,13199,15498,7618,11098,7245,8285,8982,14997,10500,5408,12249,6524
13844,7980,11770,10699,12540,10599,4441,8178,13199,15498,13217,7618,11271,9725,11098,7245,8285,15038,8982,11481
13844,7980,12540,11770,10699,10599,4441,8178,13199,15498,13217,11271,9725,15038,11481,7618,7245,15404,8285,5408
13844,7980,11770,10699,12540,10599,13217,4441,11271,9725,15038,11481,15404,9487,11486,11096,14662,11978,11713,12159
13844,7980,11770,10699,12540,10599,4441,8178,13199,15498,7618,11098,7245,8285,8982,14997,10500,5408,12249,6524
13844,7980,11770,10699,12540,10599,4441,8178,13199,15498,7618,7245,11098,8285,8982,14997,5408,10500,12249,6524
13844,7980,12540,11770,10699,10599,4441,8178,13217,11271,13199,15498,9725,15038,11481,15404,9487,11486,11096,14662
13844,7980,11770,10699,12540,10599,13217,11271,9725,4441,15038,11481,15404,9487,11486,11096,14662,11978,11713,12159
13844,7980,12540,11770,10699,10599,4441,8178,13199,15498,13217,11271,9725,15038,11481,9022,15404,7618,9487,8326
9022,8326,7830,14736,8600,12106,7700,13844,11220,7228,9885,2599,8805,7877,12499,8353,6515,10358,12267,7608
13844,7980,12540,11770,10699,10599,4441,8178,13199,15498,7618,7245,8285,5408,11098,8982,14997,10500,13217,12249
13844,7980,12540,11770,10699,10599,4441,8178,13199,15498,13217,7618,11271,9725,7245,15038,8285,5408,11098,11481
13844,7980,12540,11770,10699,10599,4441,8178,13199,15498,7618,7245,5408,8285,11098,8982,14997,13217,10500,11271
13844,7980,12540,11770,10699,10599,4441,13217,11271,9725,15038,9022,11481,8326,15404,9487,8178,11486,11096,14662
13844,7980,11770,10699,12540,10599,4441,8178,13199,15498,7618,11098,7245,8285,8982,14997,10500,5408,12249,6524
13844,7980,11770,10699,12540,10599,4441,8178,13199,15498,13217,11271,9725,15038,11481,7618,7245,15404,8285,11098
13844,7980,11770,10699,12540,10599,13217,11271,9725,15038,4441,11481,15404,9487,11486,14662,11096,11978,11713,12159
13844,7980,11770,10699,12540,10599,4441,8178,13199,15498,7618,11098,7245,8285,8982,14997,10500,5408,13217,12249
13844,7980,12540,11770,10699,10599,4441,8178,13199,15498,13217,11271,7618,9725,7245,15038,5408,8285,11481,11098
13844,7980,11770,10699,12540,10599,4441,8178,13199,15498,7618,7245,8285,11098,8982,5408,14997,10500,12249,6524
13844,7980,11770,10699,12540,10599,4441,8178,13199,15498,7618,13217,7245,11098,8285,11271,8982,9725,5408,14997
13844,7980,11770,10699,12540,10599,4441,8178,13199,15498,7618,11098,7245,8285,8982,14997,10500,5408,12249,6524
13844,7980,11770,10699,12540,10599,13217,4441,11271,9725,15038,11481,15404,9487,11486,11096,14662,11978,11713,12159
13844,7980,12540,11770,10699,10599,4441,13217,11271,9725,15038,9022,11481,8326,15404,9487,11486,11096,14662,11978
13844,7980,12540,11770,10699,10599,4441,8178,13199,15498,13217,11271,9725,7618,7245,15038,5408,8285,11481,11098
13844,7980,11770,10699,12540,10599,13217,4441,11271,9725,15038,11481,15404,9487,9022,11486,11096,14662,11978,8326
13844,7980,11770,12540,10699,10599,4441,8178,13199,15498,7618,7245,8285,11098,5408,8982,14997,10500,12249,6524
13844,7980,11770,10699,12540,10599,4441,8178,13199,15498,7618,11098,7245,8285,8982,14997,10500,5408,12249,6524
13844,7980,11770,12540,10699,10599,13217,11271,9725,9022,15038,11481,8326,4441,15404,9487,11486,11096,14662,11978
13844,7980,11770,10699,12540,10599,4441,8178,13199,15498,7618,7245,8285,11098,8982,5408,14997,10500,12249,6524
13844,7980,11770,10699,12540,10599,4441,8178,13199,15498,7618,7245,8285,11098,5408,8982,14997,10500,12249,6524
13844,7980,11770,10699,12540,10599,4441,8178,13199,15498,7618,7245,8285,11098,5408,8982,14997,10500,12249,6524
13844,7980,11770,10699,12540,10599,4441,8178,13199,15498,7618,7245,8285,11098,5408,8982,14997,10500,12249,6524
13844,7980,12540,11770,10699,10599,4441,8178,13199,15498,7618,7245,5408,8285,11098,8982,14997,13217,10500,6524
13844,7980,11770,10699,12540,10599,4441,8178,13199,15498,7618,7245,8285,11098,5408,8982,14997,10500,12249,6524
13844,7980,12540,11770,10699,10599,4441,8178,13199,15498,7618,7245,5408,8285,11098,8982,14997,10500,6524,12249
13844,7980,11770,10699,12540,10599,4441,8178,13199,15498,7618,7245,8285,11098,5408,8982,14997,10500,12249,6524
13844,7980,11770,10699,12540,10599,4441,8178,13199,15498,13217,7618,7245,11098,11271,9725,8285,8982,15038,14997
13844,7980,11770,10699,12540,10599,13217,11271,4441,9725,15038,11481,15404,9487,11486,14662,11096,11978,11713,12159
13844,7980,11770,10699,12540,10599,4441,8178,13199,15498,7618,11098,7245,8285,8982,14997,10500,5408,12249,6524
13844,7980,12540,11770,10699,10599,4441,8178,13199,15498,5408,7618,7245,8285,6524,12249,8982,14997,11098,10317
13844,7980,12540,11770,10699,10599,4441,8178,13199,15498,13217,11271,9725,15038,9022,11481,8326,15404,7618,9487
13844,7980,11770,12540,10699,10599,4441,8178,13199,15498,7618,7245,8285,11098,5408,8982,14997,10500,12249,6524
13844,7980,11770,10699,12540,10599,4441,8178,13199,15498,7618,11098,7245,8285,8982,14997,5408,10500,12249,6524
13844,7980,11770,10699,12540,10599,4441,8178,13217,13199,15498,11271,9725,15038,11481,15404,9487,14662,11486,11978
13844,7980,11770,10699,12540,10599,4441,8178,13199,15498,7618,7245,8285,11098,5408,8982,14997,13217,10500,11271
13844,7980,12540,11770,10699,10599,4441,8178,13199,15498,7618,13217,7245,11271,9725,5408,8285,11098,15038,8982
13844,7980,11770,10699,12540,10599,4441,8178,13199,15498,13217,11271,9725,7618,15038,7245,11481,8285,11098,8982
