,POI_id,longitude,latitude
50,4b05880bf964a520e7ad22e3,103.826525,1.311324
51,4b05880bf964a520e8ad22e3,103.852837,1.2862790000000002
52,4b05880bf964a520eaad22e3,103.845422,1.280542
53,4b05880bf964a520ecad22e3,103.834615,1.289045
54,4b05880bf964a520edad22e3,103.852176,1.2978129999999999
55,4b05880bf964a520eead22e3,103.82586500000001,1.305672
56,4b05880bf964a520efad22e3,103.814633,1.254469
57,4b05880bf964a520f1ad22e3,103.84983199999999,1.300502
58,4b05880bf964a520f3ad22e3,103.852086,1.295087
59,4b05880bf964a520f4ad22e3,103.844045,1.2896370000000001
60,4b05880bf964a520faad22e3,103.84944200000001,1.285995
61,4b05880bf964a520fbad22e3,103.828082,1.306184
62,4b05880bf964a520fdad22e3,103.836229,1.3031620000000002
63,4b05880cf964a5200bae22e3,103.858223,1.2932299999999999
64,4b05880cf964a5200dae22e3,103.85006899999999,1.285829
65,4b05880cf964a5200eae22e3,103.834866,1.291117
66,4b05880cf964a5201cae22e3,103.830832,1.304637
67,4b05880cf964a5201fae22e3,103.855814,1.2998290000000001
68,4b05880cf964a52021ae22e3,103.846378,1.2899260000000001
69,4b05880cf964a5202eae22e3,103.853439,1.293452
70,4b05880cf964a52030ae22e3,103.84489,1.28995
71,4b05880cf964a52033ae22e3,103.846174,1.290227
72,4b05880cf964a52039ae22e3,103.835277,1.291066
73,4b05880cf964a52046ae22e3,103.845327,1.290484
74,4b05880df964a52057ae22e3,103.845466,1.2904200000000001
75,4b05880df964a52058ae22e3,103.852352,1.295017
76,4b05880df964a52064ae22e3,103.848955,1.28942
77,4b05880df964a5206aae22e3,103.844227,1.279636
78,4b05880df964a5206bae22e3,103.845726,1.290869
79,4b05880df964a5206fae22e3,103.846639,1.288838
80,4b05880df964a5207cae22e3,103.811418,1.306442
81,4b05880df964a5207dae22e3,103.8441,1.282967
82,4b05880df964a52081ae22e3,103.849181,1.285803
83,4b05880df964a52087ae22e3,103.787851,1.304946
84,4b05880df964a5208aae22e3,103.81355699999999,1.3048520000000001
85,4b05880ef964a52093ae22e3,103.85641700000001,1.289881
86,4b05880ef964a5209fae22e3,103.858979,1.300491
87,4b05880ef964a520a1ae22e3,103.848352,1.283448
88,4b05880ef964a520a3ae22e3,103.847137,1.3279459999999998
89,4b05880ef964a520b1ae22e3,103.795248,1.311085
90,4b05880ef964a520b5ae22e3,103.70673199999999,1.320689
91,4b05880ef964a520bbae22e3,103.84642099999999,1.295075
92,4b05880ef964a520c0ae22e3,103.85214,1.295128
93,4b05880ef964a520d6ae22e3,103.845005,1.2898399999999999
94,4b05880ef964a520d9ae22e3,103.85315,1.29841
95,4b05880ef964a520dcae22e3,103.811424,1.258584
96,4b05880ef964a520e4ae22e3,103.847664,1.281028
97,4b05880ff964a52002af22e3,103.85229,1.289217
98,4b05880ff964a52008af22e3,103.849419,1.2922930000000001
99,4b05880ff964a5200daf22e3,103.865379,1.294002
100,4b05880ff964a52013af22e3,103.930172,1.324675
101,4b05880ff964a52023af22e3,103.847424,1.297864
102,4b05880ff964a52024af22e3,103.84414100000001,1.287888
103,4b05880ff964a5202aaf22e3,103.870175,1.308976
104,4b05880ff964a5202caf22e3,103.86013299999999,1.302626
105,4b05880ff964a520e6ae22e3,103.852161,1.292694
106,4b05880ff964a520e7ae22e3,103.851228,1.29619
107,4b05880ff964a520e8ae22e3,103.860681,1.31863
108,4b05880ff964a520ebae22e3,103.85919799999999,1.301202
109,4b05880ff964a520fbae22e3,103.859162,1.3021
110,4b05880ff964a520fcae22e3,103.853003,1.300872
111,4b05880ff964a520fdae22e3,103.85631500000001,1.313239
112,4b058810f964a52032af22e3,103.85380699999999,1.284283
113,4b058810f964a52036af22e3,103.853835,1.289626
114,4b058810f964a5203caf22e3,103.845003,1.2918120000000002
115,4b058810f964a5203eaf22e3,103.84943,1.287995
116,4b058810f964a52040af22e3,103.870518,1.280519
117,4b058810f964a52048af22e3,103.84385400000001,1.29619
118,4b058810f964a52049af22e3,103.855998,1.30315
119,4b058810f964a5204eaf22e3,103.818572,1.253008
120,4b058810f964a5204faf22e3,103.828053,1.2733219999999998
121,4b058810f964a52050af22e3,103.848377,1.290835
122,4b058810f964a52052af22e3,103.854237,1.297553
123,4b058810f964a52054af22e3,103.86308299999999,1.289358
124,4b058810f964a52059af22e3,103.787851,1.305182
125,4b058810f964a52061af22e3,103.851559,1.302884
126,4b058810f964a52063af22e3,103.777714,1.294088
127,4b058810f964a52064af22e3,103.810059,1.304426
128,4b058810f964a5206baf22e3,103.678365,1.3315649999999999
129,4b058810f964a5206eaf22e3,103.849062,1.292858
130,4b058810f964a5206faf22e3,103.85090799999999,1.297189
131,4b058810f964a52071af22e3,103.851978,1.28688
132,4b058810f964a52072af22e3,103.973907,1.3622889999999999
133,4b058810f964a52078af22e3,103.849317,1.294039
134,4b058811f964a5209aaf22e3,103.854393,1.296362
135,4b058811f964a5209caf22e3,103.8252,1.305366
136,4b058811f964a5209faf22e3,103.858721,1.29521
137,4b058811f964a520a3af22e3,103.828688,1.306655
138,4b058811f964a520a6af22e3,103.82829100000001,1.3067959999999998
139,4b058811f964a520a9af22e3,103.854905,1.298701
140,4b058812f964a520b2af22e3,103.828144,1.308058
141,4b058812f964a520d7af22e3,103.85606,1.2992299999999999
142,4b058812f964a520d8af22e3,103.84493,1.298089
143,4b058812f964a520e5af22e3,103.902254,1.313567
144,4b058812f964a520e8af22e3,103.901782,1.309523
145,4b058812f964a520eeaf22e3,103.833053,1.306509
146,4b058812f964a520f1af22e3,103.794614,1.311626
147,4b058812f964a520fbaf22e3,103.846096,1.2896729999999998
148,4b058813f964a5201db022e3,103.85361999999999,1.295806
149,4b058813f964a52024b022e3,103.930648,1.3051469999999998
150,4b058813f964a5202cb022e3,103.796307,1.293777
151,4b058813f964a5202db022e3,103.85221,1.2951489999999999
152,4b058813f964a52031b022e3,103.910516,1.311634
153,4b058813f964a52043b022e3,103.929956,1.3050709999999999
154,4b058813f964a5204ab022e3,103.827292,1.306793
155,4b058813f964a52052b022e3,103.85205699999999,1.310091
156,4b058814f964a52055b022e3,103.850884,1.308397
157,4b058814f964a52059b022e3,103.835651,1.2896889999999999
158,4b058814f964a5205fb022e3,103.841895,1.321161
159,4b058814f964a52060b022e3,103.95287900000001,1.342174
160,4b058814f964a52069b022e3,103.952449,1.345106
161,4b058814f964a5206bb022e3,103.819299,1.266506
162,4b058814f964a5206fb022e3,103.851276,1.288849
163,4b058814f964a52070b022e3,103.8496,1.294449
164,4b058814f964a52078b022e3,103.87550999999999,1.302334
165,4b058814f964a5207eb022e3,103.827056,1.286419
166,4b058814f964a5207fb022e3,103.944901,1.352502
167,4b058814f964a52080b022e3,103.844898,1.300642
168,4b058814f964a52081b022e3,103.859124,1.290441
169,4b058814f964a52087b022e3,103.84764399999999,1.298915
170,4b058814f964a5208cb022e3,103.874488,1.3009959999999998
171,4b058814f964a5208db022e3,103.860004,1.294721
172,4b058814f964a5208eb022e3,103.81509100000001,1.313448
173,4b058814f964a52090b022e3,103.855734,1.289798
174,4b058814f964a52094b022e3,103.837017,1.3142639999999999
175,4b058814f964a52097b022e3,103.841895,1.291402
176,4b058814f964a5209ab022e3,103.839469,1.301425
177,4b058814f964a5209bb022e3,103.833139,1.307174
178,4b058814f964a5209db022e3,103.83310300000001,1.30385
179,4b058814f964a5209eb022e3,103.823483,1.304836
180,4b058814f964a5209fb022e3,103.826854,1.306432
181,4b058814f964a520a0b022e3,103.831519,1.305747
182,4b058814f964a520a1b022e3,103.829605,1.306624
183,4b058814f964a520a2b022e3,103.828727,1.3064049999999998
184,4b058815f964a520a5b022e3,103.834802,1.303194
185,4b058815f964a520a7b022e3,103.853363,1.293959
186,4b058815f964a520a8b022e3,103.83968399999999,1.301655
187,4b058815f964a520a9b022e3,103.855216,1.3101450000000001
188,4b058815f964a520aab022e3,103.853054,1.302976
189,4b058815f964a520abb022e3,103.859707,1.292704
190,4b058815f964a520acb022e3,103.857708,1.291128
191,4b058815f964a520adb022e3,103.84985999999999,1.2914709999999998
192,4b058815f964a520aeb022e3,103.835668,1.303447
193,4b058815f964a520afb022e3,103.844887,1.3003040000000001
194,4b058815f964a520b3b022e3,103.83590500000001,1.303816
195,4b058815f964a520bab022e3,103.843758,1.2848
196,4b058816f964a520f0b022e3,103.944939,1.352775
197,4b058816f964a520f1b022e3,103.853637,1.29654
198,4b058817f964a52053b122e3,103.901748,1.33192
199,4b058817f964a52062b122e3,103.832828,1.304921
200,4b058817f964a52064b122e3,103.834711,1.30302
201,4b058817f964a5206fb122e3,103.794671,1.311695
202,4b058818f964a52086b122e3,103.83315999999999,1.303591
203,4b058818f964a5209bb122e3,103.854487,1.2923959999999999
204,4b058818f964a5209db122e3,103.84674100000001,1.283815
205,4b058818f964a520a2b122e3,103.850801,1.305783
206,4b058818f964a520a5b122e3,103.835034,1.303361
207,4b058818f964a520a7b122e3,103.821668,1.264939
208,4b058818f964a520aab122e3,103.858874,1.300914
209,4b058818f964a520aeb122e3,103.828456,1.3068
210,4b058818f964a520b0b122e3,103.830301,1.3056780000000001
211,4b058818f964a520b1b122e3,103.831065,1.305468
212,4b058818f964a520b2b122e3,103.838796,1.301666
213,4b058818f964a520b4b122e3,103.83233299999999,1.306361
214,4b058818f964a520b9b122e3,103.953087,1.342666
215,4b058818f964a520bab122e3,103.854403,1.301564
216,4b058818f964a520bbb122e3,103.843696,1.319723
217,4b058818f964a520bdb122e3,103.94974,1.3725049999999999
218,4b058818f964a520c0b122e3,103.841516,1.299388
219,4b058818f964a520c7b122e3,103.83215200000001,1.293393
220,4b058818f964a520c8b122e3,103.938211,1.3257860000000001
221,4b058818f964a520c9b122e3,103.76510999999999,1.310916
222,4b058818f964a520cbb122e3,103.850863,1.330492
223,4b058818f964a520cfb122e3,103.801428,1.28652
224,4b058819f964a52008b222e3,103.882164,1.3047440000000001
225,4b058819f964a520d2b122e3,103.819631,1.307421
226,4b058819f964a520d3b122e3,103.835392,1.304857
227,4b058819f964a520d4b122e3,103.845949,1.321418
228,4b058819f964a520d6b122e3,103.78297099999999,1.2944309999999999
229,4b058819f964a520dbb122e3,103.846765,1.3105200000000001
230,4b058819f964a520dcb122e3,103.959503,1.333495
231,4b058819f964a520deb122e3,103.83251700000001,1.3042559999999999
232,4b058819f964a520dfb122e3,103.852376,1.293123
233,4b058819f964a520e2b122e3,103.931651,1.3258590000000001
234,4b058819f964a520e3b122e3,103.88895,1.369599
235,4b058819f964a520efb122e3,103.918027,1.302419
236,4b058819f964a520f7b122e3,103.94027700000001,1.354647
237,4b058819f964a520f8b122e3,103.870171,1.3042850000000001
238,4b058819f964a520ffb122e3,103.962835,1.323521
239,4b05881af964a52010b222e3,103.941758,1.3065950000000002
240,4b05881af964a52013b222e3,103.817214,1.254928
241,4b05881af964a5201db222e3,103.809425,1.30365
242,4b05f8a2f964a520b9e622e3,103.838776,1.290095
243,4b0601ddf964a52057e722e3,103.988574,1.313664
244,4b060272f964a52061e722e3,103.84880799999999,1.34325
245,4b060283f964a52062e722e3,103.849527,1.297376
246,4b0603e5f964a52070e722e3,103.850262,1.295053
247,4b0604adf964a52088e722e3,103.852233,1.2963120000000001
248,4b060679f964a520b1e722e3,103.83775200000001,1.301038
249,4b0606cef964a520b4e722e3,103.835277,1.303017
250,4b060733f964a520bce722e3,103.850348,1.2978020000000001
251,4b06113af964a52037e822e3,103.813634,1.254401
252,4b062a5cf964a52060e922e3,103.853298,1.293037
253,4b062e06f964a52080e922e3,103.851989,1.295796
254,4b0633f6f964a520b6e922e3,103.85932199999999,1.294662
255,4b06486ef964a52051ea22e3,103.855777,1.3150680000000001
256,4b066e8df964a520c7eb22e3,103.845371,1.29912
257,4b067155f964a520dfeb22e3,103.87168199999999,1.3115450000000002
258,4b067835f964a52019ec22e3,103.91279899999999,1.394141
259,4b0678f8f964a52020ec22e3,103.764962,1.31344
260,4b067f1df964a5205bec22e3,103.765547,1.303505
261,4b068235f964a52080ec22e3,103.83153,1.304642
262,4b0683f6f964a52098ec22e3,103.794444,1.311714
263,4b06afa3f964a520a1ee22e3,103.832388,1.28481
264,4b06be36f964a5207aef22e3,103.859876,1.308597
265,4b06c53af964a520f0ef22e3,103.781621,1.2840200000000002
266,4b0725b5f964a52031f822e3,103.84800899999999,1.331843
267,4b077555f964a520c7fd22e3,103.84619599999999,1.338193
268,4b077a2cf964a520fdfd22e3,103.893714,1.372495
269,4b07847df964a5206afe22e3,103.87410200000001,1.299966
270,4b078c59f964a520a3fe22e3,103.83525300000001,1.303956
271,4b07a050f964a52012ff22e3,103.888796,1.331595
272,4b07afd3f964a52075ff22e3,103.76318,1.297671
273,4b07dedef964a520a10023e3,103.857742,1.310941
274,4b07dfa8f964a520a70023e3,103.843457,1.319977
275,4b07e07ff964a520ae0023e3,103.942001,1.355626
276,4b07e63cf964a520e40023e3,103.859186,1.30318
277,4b07e91ff964a520090123e3,103.85835300000001,1.3010540000000002
278,4b07f10ef964a520610123e3,103.831197,1.3048950000000001
279,4b07f6b3f964a520a10123e3,103.85648499999999,1.311234
280,4b083651f964a520660623e3,103.854361,1.297821
281,4b087bc4f964a520cd0c23e3,103.8598,1.294742
282,4b087c40f964a520d90c23e3,103.83830999999999,1.279543
283,4b08800ff964a5202b0d23e3,103.86024,1.294303
284,4b0882a6f964a5206b0d23e3,103.837295,1.275779
285,4b088581f964a520990d23e3,103.868778,1.3316139999999999
286,4b089ddaf964a5208a0f23e3,103.85363100000001,1.295718
287,4b08ac7df964a520951023e3,103.81111800000001,1.3046870000000002
288,4b08bb35f964a520891123e3,103.858784,1.295555
289,4b08bff5f964a520cf1123e3,103.839874,1.290457
290,4b08d7b1f964a520d71223e3,103.852918,1.30219
291,4b08e5a6f964a520331323e3,103.84389300000001,1.285448
292,4b08e700f964a520421323e3,103.831938,1.304783
293,4b08ff58f964a520c21323e3,103.844301,1.275326
294,4b091a2ff964a520401423e3,103.856011,1.289236
295,4b09318cf964a520a61423e3,103.856077,1.289755
296,4b095021f964a520931523e3,103.938636,1.331806
297,4b0955acf964a520d91523e3,103.948103,1.331275
298,4b096aa9f964a520fe1623e3,103.849726,1.297992
299,4b096f43f964a520421723e3,103.854318,1.29692
300,4b09e0a5f964a520111f23e3,103.844001,1.282785
301,4b09edf1f964a520e91f23e3,103.936953,1.376088
302,4b09ee1af964a520ed1f23e3,103.863899,1.303087
303,4b0a0deaf964a5205e2123e3,103.843997,1.317621
304,4b0a102df964a5206f2123e3,103.781021,1.290785
305,4b0a10cbf964a520752123e3,103.82150899999999,1.265406
306,4b0a2072f964a520e72123e3,103.855562,1.299279
307,4b0a21c6f964a520f52123e3,103.79061,1.305372
308,4b0a2e25f964a5203d2223e3,103.936533,1.352107
309,4b0a3fc1f964a520bb2223e3,103.79046,1.307131
310,4b0a48aff964a520fd2223e3,103.90292099999999,1.3198290000000001
311,4b0a6283f964a520a92323e3,103.852601,1.282225
312,4b0a6729f964a520c72323e3,103.788099,1.298979
313,4b0a71d7f964a5201a2423e3,103.83686800000001,1.301097
314,4b0a7b55f964a520552423e3,103.852097,1.281871
315,4b0a8819f964a520dc2423e3,103.773076,1.293466
316,4b0a889bf964a520e32423e3,103.816197,1.319036
317,4b0b405bf964a5206d2f23e3,103.85250400000001,1.283984
318,4b0b44bff964a520b42f23e3,103.847239,1.2993290000000002
319,4b0b4718f964a520d52f23e3,103.850302,1.284698
320,4b0b580cf964a5209a3023e3,103.893263,1.324786
321,4b0b5d47f964a520dc3023e3,103.83104399999999,1.30566
322,4b0b5e4cf964a520e33023e3,103.847054,1.332905
323,4b0b5f56f964a520ea3023e3,103.848479,1.332645
324,4b0b5fb4f964a520ef3023e3,103.839437,1.2784280000000001
325,4b0b688cf964a5202c3123e3,103.858971,1.2910139999999999
326,4b0b68f6f964a520303123e3,103.859373,1.295166
327,4b0b76e3f964a520b63123e3,103.848355,1.332665
328,4b0b9a30f964a520873223e3,103.85181800000001,1.281431
329,4b0bb5bef964a520273323e3,103.852329,1.282533
330,4b0bb6adf964a5202c3323e3,103.90956700000001,1.305215
331,4b0bb878f964a520353323e3,103.931866,1.345487
332,4b0bb8b5f964a520363323e3,103.83975500000001,1.300833
333,4b0bb948f964a5203a3323e3,103.91633900000001,1.308929
334,4b0bba07f964a520413323e3,103.919721,1.306208
335,4b0bc793f964a520963323e3,103.92347099999999,1.312203
336,4b0bc7bff964a520973323e3,103.851054,1.300821
337,4b0bc9bff964a520a53323e3,103.79534100000001,1.310826
338,4b0bcea6f964a520c93323e3,103.885818,1.3081770000000001
339,4b0bd124f964a520e03323e3,103.98847099999999,1.3566850000000001
340,4b0bd1adf964a520e53323e3,103.945049,1.3538299999999999
341,4b0bda87f964a5202b3423e3,103.91705999999999,1.30224
342,4b0c3f49f964a520b23923e3,103.852462,1.301253
343,4b0c75fcf964a520b83d23e3,103.862616,1.3067229999999999
344,4b0c82d7f964a520933e23e3,103.94521800000001,1.353094
345,4b0cb0e5f964a520104123e3,103.84989499999999,1.283493
346,4b0cc2b9f964a520ac4123e3,103.831999,1.293526
347,4b0cc333f964a520b04123e3,103.83205,1.293413
348,4b0cc7baf964a520cc4123e3,103.905467,1.301392
349,4b0cda2cf964a520314223e3,103.86036899999999,1.31311
350,4b0cdf2af964a520514223e3,103.88153,1.2971700000000002
351,4b0cf624f964a520db4223e3,103.820329,1.262982
352,4b0d0c41f964a5206f4323e3,103.85133499999999,1.28452
353,4b0d0de8f964a520774323e3,103.87650500000001,1.302283
354,4b0d0f76f964a520834323e3,103.86089,1.3017020000000001
355,4b0d1923f964a520cf4323e3,103.930252,1.3332
356,4b0d4edff964a520074623e3,103.859882,1.301196
357,4b0d4f60f964a520124623e3,103.858588,1.3032
358,4b0d535af964a520584623e3,103.844895,1.300014
359,4b0d53aaf964a520624623e3,103.80509,1.288123
360,4b0d53daf964a520664623e3,103.846008,1.290859
361,4b0d53e6f964a520684623e3,103.85745899999999,1.290922
362,4b0d542cf964a5206c4623e3,103.822353,1.263644
363,4b0d59c8f964a520c94623e3,103.854125,1.286258
364,4b0d7205f964a5207c4823e3,103.837763,1.30151
365,4b0dc77bf964a520fd4f23e3,103.801897,1.304085
366,4b0dc9c6f964a520255023e3,103.843675,1.319616
367,4b0dde1bf964a520ac5123e3,103.83663,1.279133
368,4b0e09ccf964a5203e5423e3,103.886611,1.320689
369,4b0e3c62f964a520365623e3,103.849887,1.28275
370,4b0e51a0f964a520c35623e3,103.841507,1.292157
371,4b0e6213f964a5203e5723e3,103.946473,1.327215
372,4b0e6a07f964a520755723e3,103.838718,1.299215
373,4b0e9296f964a520985823e3,103.795867,1.3113780000000002
374,4b0ea1f9f964a520205923e3,103.765206,1.315291
375,4b0eb4f5f964a520e15923e3,103.85468399999999,1.296033
376,4b0eb596f964a520ea5923e3,103.855432,1.296427
377,4b0eee50f964a520f05c23e3,103.829899,1.295289
378,4b0f4e2cf964a5205c6123e3,103.844312,1.317295
379,4b0f5bfbf964a520bc6123e3,103.901035,1.299664
380,4b0f960df964a5206b6323e3,103.838482,1.297477
381,4b0fb901f964a520586423e3,103.86017700000001,1.3123049999999998
382,4b0fdb13f964a520826523e3,103.846362,1.289894
383,4b0fded6f964a520b36523e3,103.848762,1.288137
384,4b107e74f964a520af7123e3,103.85473,1.323207
385,4b10c006f964a5205c7523e3,103.850836,1.29227
386,4b10ca16f964a520c27523e3,103.95343100000001,1.342452
387,4b10e2f1f964a5207b7623e3,103.84719399999999,1.34066
388,4b10f2e8f964a520ee7623e3,103.850155,1.2974350000000001
389,4b10f89cf964a520187723e3,103.849447,1.332329
390,4b110f06f964a520cb7723e3,103.794512,1.311732
391,4b112541f964a520647823e3,103.874402,1.29958
392,4b11258cf964a520667823e3,103.93208,1.372559
393,4b11d083f964a520418523e3,103.858867,1.291664
394,4b11d223f964a520618523e3,103.859296,1.294646
395,4b11db40f964a520108623e3,103.92420200000001,1.307383
396,4b11e424f964a520978623e3,103.95782,1.3783040000000002
397,4b11e604f964a520b38623e3,103.845402,1.297949
398,4b11e715f964a520c38623e3,103.847709,1.2973700000000001
399,4b11ee9cf964a520298723e3,103.80546899999999,1.3177860000000001
400,4b11fc01f964a520d68723e3,103.83856800000001,1.300609
401,4b11fea8f964a520fa8723e3,103.840576,1.301879
402,4b121b7bf964a520148923e3,103.810852,1.292733
403,4b121cf3f964a5201d8923e3,103.876496,1.302616
404,4b126b57f964a520bf8923e3,103.84476,1.299764
405,4b126eb6f964a520d88923e3,103.79292199999999,1.309384
406,4b126f30f964a520db8923e3,103.895915,1.306497
407,4b12701ff964a520e28923e3,103.83400300000001,1.2848629999999999
408,4b127444f964a520fd8923e3,103.892459,1.370918
409,4b127a80f964a520238a23e3,103.82123,1.2639690000000001
410,4b12a2eff964a520a88b23e3,103.831314,1.292443
411,4b130770f964a520f49223e3,103.87315799999999,1.349391
412,4b13387af964a520a29523e3,103.944528,1.352516
413,4b13501df964a520529623e3,103.847126,1.2843930000000001
414,4b135408f964a520669623e3,103.85363100000001,1.293359
415,4b136f36f964a520ff9623e3,103.900988,1.30372
416,4b138667f964a5208b9723e3,103.884701,1.3599510000000001
417,4b139c91f964a5200a9823e3,103.863727,1.3023360000000002
418,4b139fb0f964a5201b9823e3,103.892664,1.31809
419,4b13c8abf964a520219923e3,103.94505500000001,1.352674
420,4b13d86cf964a520b19923e3,103.89331,1.374708
421,4b13e1a8f964a5200f9a23e3,103.888082,1.3117889999999999
422,4b13f3e2f964a520e89a23e3,103.781058,1.312848
423,4b13fe99f964a520659b23e3,103.85034499999999,1.280684
424,4b144629f964a52054a023e3,103.85329300000001,1.305187
425,4b1457a6f964a52086a123e3,103.892448,1.371122
426,4b1459aef964a520a7a123e3,103.88541500000001,1.3603049999999999
427,4b147473f964a5205ba323e3,103.836765,1.3109819999999999
428,4b1479d0f964a5209ba323e3,103.84714,1.27566
429,4b1484bcf964a52028a423e3,103.816699,1.28932
430,4b14853ef964a5202da423e3,103.827024,1.2862360000000002
431,4b149085f964a520a1a423e3,103.836613,1.300597
432,4b14af9af964a52090a523e3,103.84955500000001,1.290577
433,4b14c87bf964a52080a623e3,103.84796999999999,1.2857319999999999
434,4b14cf0df964a520b6a623e3,103.91534200000001,1.332331
435,4b14cf5af964a520b8a623e3,103.843724,1.2732510000000001
436,4b14e0b6f964a52031a723e3,103.84964599999999,1.29996
437,4b150380f964a520d5a723e3,103.876592,1.312265
438,4b15085cf964a520f3a723e3,103.882612,1.313137
439,4b1527a8f964a520c8a823e3,103.83909799999999,1.301591
440,4b152df8f964a52007a923e3,103.84968,1.304438
441,4b153116f964a5201fa923e3,103.83770600000001,1.3009629999999999
442,4b1537bbf964a5206ea923e3,103.80596700000001,1.294471
443,4b15381cf964a52078a923e3,103.798361,1.302442
444,4b1538e5f964a52081a923e3,103.778514,1.311476
445,4b15404cf964a520e2a923e3,103.825314,1.283172
446,4b15cf82f964a52091b423e3,103.91283,1.320984
447,4b15e0b0f964a52041b523e3,103.953238,1.342773
448,4b15e579f964a52066b523e3,103.843058,1.284343
449,4b15fdcef964a52056b623e3,103.950018,1.3723940000000001
450,4b15fe59f964a5205cb623e3,103.831766,1.304825
451,4b162c0cf964a52055b723e3,103.830924,1.3040180000000001
452,4b163096f964a52071b723e3,103.847365,1.276197
453,4b1638b1f964a520a4b723e3,103.801802,1.276324
454,4b163a0ff964a520b1b723e3,103.94986,1.372598
455,4b164600f964a520efb723e3,103.854446,1.299666
456,4b164609f964a520f1b723e3,103.8928,1.371887
457,4b16493af964a52000b823e3,103.854339,1.286301
458,4b164beef964a52013b823e3,103.829514,1.2953729999999999
459,4b165eb6f964a5207eb823e3,103.822088,1.264183
460,4b166304f964a5209ab823e3,103.833584,1.304768
461,4b166771f964a520b8b823e3,103.949493,1.34036
462,4b1668c1f964a520c2b823e3,103.82198000000001,1.265115
463,4b166e4ef964a520fdb823e3,103.843997,1.284821
464,4b16fdb2f964a52094c023e3,103.955512,1.320345
465,4b170dc6f964a52082c123e3,103.964943,1.335831
466,4b170f95f964a520a6c123e3,103.787472,1.298999
467,4b170fa2f964a520a7c123e3,103.85431,1.312427
468,4b171e81f964a5209ec223e3,103.80548,1.288167
469,4b172a05f964a52041c323e3,103.829044,1.306576
470,4b174179f964a52049c423e3,103.810535,1.3059209999999999
471,4b174528f964a52068c423e3,103.82271,1.263741
472,4b176970f964a52055c523e3,103.91373399999999,1.3328200000000001
473,4b177007f964a5207fc523e3,103.940166,1.373944
474,4b1772e4f964a5209fc523e3,103.84764399999999,1.299505
475,4b179695f964a5208bc623e3,103.850026,1.301725
476,4b17a944f964a520e0c623e3,103.795118,1.3106719999999998
477,4b17a978f964a520e1c623e3,103.89844699999999,1.377214
478,4b17aae7f964a520f3c623e3,103.831186,1.304642
